1.000000000000000000e+00,2.700000000000000000e+01,7.800000000000000000e+01,1.040999999999999943e+02,2.860000000000000142e+01,5.160000000000000142e+01,5.746000000000000085e+01,2.299999999999999822e+00,1.619999999999999929e+01,2.019999999999999929e+01,2.200000000000000000e+01,1.320000000000000000e+02,1.560000000000000000e+02,8.459999999999999742e-01,1.140000000000000000e+02,2.460000000000000000e+02,4.630000000000000226e-01,6.200000000000000000e+01,1.550000000000000000e+02,4.000000000000000222e-01,2.299999999999999822e+00,2.500000000000000000e+00,3.889999999999999858e+01,4.333520000000000039e+00,1.213430000000000035e+02,2.799999999999999822e+00,2.021000000000000000e+03,7.237200000000000000e+04,8.454382700000000472e-01,9.607659999999999911e+01,8.999949999999999761e+01,4.473880000000000301e+00,2.077220000000000084e+02,6.289550000000000196e+00,3.199800000000000200e+00,3.089749999999999996e+00,7.416360000000000063e+00,3.540740000000000265e+01,4.879990000000000272e+00,2.536369999999999791e+00,7.036999999999999922e-01,5.481499999999999595e+00,6.185200000000000031e+00,3.444399999999999906e+00,1.592600000000000016e+00,7.778000000000000469e-01,2.022220000000000084e+01,8.872600000000000264e+00
3.000000000000000000e+00,3.300000000000000000e+01,8.359999999999999432e+01,1.194000000000000057e+02,2.339999999999999858e+01,5.950000000000000000e+01,6.239999999999999858e+01,9.699999999999999289e+00,1.880000000000000071e+01,1.409999999999999964e+01,1.660000000000000142e+01,1.340000000000000000e+02,1.930000000000000000e+02,6.939999999999999503e-01,1.850000000000000000e+02,3.010000000000000000e+02,6.149999999999999911e-01,1.200000000000000000e+01,4.000000000000000000e+01,2.999999999999999889e-01,8.699999999999999289e+00,1.399999999999999911e+00,5.660000000000000142e+01,5.410650000000000404e+00,1.318940000000000055e+02,2.100000000000000089e+00,2.021000000000000000e+03,7.287000000000000000e+04,1.067561540000000031e+00,9.037999999999999545e+01,8.414700000000000557e+01,5.001129999999999853e+00,2.563589999999999804e+02,1.300120000000000076e+01,5.534819999999999851e+00,7.466380000000000017e+00,1.264049999999999940e+01,3.393939999999999912e+01,7.387999999999999901e+00,5.252480000000000260e+00,2.727300000000000058e+00,5.939400000000000013e+00,8.666700000000000514e+00,2.393899999999999917e+00,7.879000000000000448e-01,2.848500000000000032e+00,1.636360000000000170e+01,2.101970000000000116e+00
4.000000000000000000e+00,2.400000000000000000e+01,5.889999999999999858e+01,1.075000000000000000e+02,2.530000000000000071e+01,5.310000000000000142e+01,5.478000000000000114e+01,7.400000000000000355e+00,1.100000000000000000e+01,3.160000000000000142e+01,2.239999999999999858e+01,4.100000000000000000e+01,6.600000000000000000e+01,6.209999999999999964e-01,8.700000000000000000e+01,1.550000000000000000e+02,5.610000000000000542e-01,1.100000000000000000e+01,4.000000000000000000e+01,2.750000000000000222e-01,2.100000000000000089e+00,3.399999999999999911e+00,3.379999999999999716e+01,2.970070000000000210e+00,1.201400000000000006e+02,3.500000000000000000e+00,2.021000000000000000e+03,7.265700000000000000e+04,1.661025879999999955e+00,9.744740000000000180e+01,9.199160000000000537e+01,3.002400000000000180e+00,1.197699999999999960e+02,8.270870000000000388e+00,4.945710000000000051e+00,3.325159999999999894e+00,7.190080000000000027e+00,2.479169999999999874e+01,4.194989999999999775e+00,2.995099999999999874e+00,1.458299999999999930e+00,2.541700000000000070e+00,4.000000000000000000e+00,4.083300000000000374e+00,1.458299999999999930e+00,4.582999999999999852e-01,1.033329999999999949e+01,3.850449999999999928e+00
5.000000000000000000e+00,3.000000000000000000e+01,6.750000000000000000e+01,1.104000000000000057e+02,2.530000000000000071e+01,5.589999999999999858e+01,5.939000000000000057e+01,2.700000000000000178e+00,1.800000000000000000e+01,2.369999999999999929e+01,2.150000000000000000e+01,8.600000000000000000e+01,1.140000000000000000e+02,7.540000000000000036e-01,1.190000000000000000e+02,2.030000000000000000e+02,5.859999999999999654e-01,3.500000000000000000e+01,1.040000000000000000e+02,3.370000000000000218e-01,1.100000000000000089e+00,3.500000000000000000e+00,3.710000000000000142e+01,3.798869999999999969e+00,1.232510000000000048e+02,3.600000000000000089e+00,2.021000000000000000e+03,7.286300000000000000e+04,1.545460709999999960e+00,9.018500000000000227e+01,8.585939999999999372e+01,4.138889999999999958e+00,2.092609999999999957e+02,9.326320000000000832e+00,4.853170000000000428e+00,4.473150000000000404e+00,8.483399999999999608e+00,2.893329999999999913e+01,4.372169999999999668e+00,4.111229999999999940e+00,5.999999999999999778e-01,4.733299999999999841e+00,5.333300000000000374e+00,4.533299999999999663e+00,1.899999999999999911e+00,3.332999999999999852e-01,1.430000000000000071e+01,6.422830000000000261e+00
8.000000000000000000e+00,2.700000000000000000e+01,6.609999999999999432e+01,1.055000000000000000e+02,1.860000000000000142e+01,5.339999999999999858e+01,5.659000000000000341e+01,3.399999999999999911e+00,1.680000000000000071e+01,5.900000000000000355e+00,1.500000000000000000e+01,4.500000000000000000e+01,5.400000000000000000e+01,8.329999999999999627e-01,7.200000000000000000e+01,1.180000000000000000e+02,6.099999999999999867e-01,4.100000000000000000e+01,1.320000000000000000e+02,3.109999999999999987e-01,1.800000000000000044e+00,2.399999999999999911e+00,2.160000000000000142e+01,2.561119999999999841e+00,1.096839999999999975e+02,3.299999999999999822e+00,2.020000000000000000e+03,7.039400000000000000e+04,6.749915499999999957e-01,9.535909999999999798e+01,8.817230000000000700e+01,4.120899999999999785e+00,1.711330000000000098e+02,5.856950000000000323e+00,2.631229999999999958e+00,3.225719999999999921e+00,5.451810000000000045e+00,3.074070000000000036e+01,2.397009999999999863e+00,3.054800000000000182e+00,8.889000000000000234e-01,4.703700000000000436e+00,5.592600000000000016e+00,1.000000000000000000e+00,1.259300000000000086e+00,5.926000000000000156e-01,1.155560000000000009e+01,9.227109999999999701e+00
9.000000000000000000e+00,3.400000000000000000e+01,4.279999999999999716e+01,9.959999999999999432e+01,1.350000000000000000e+01,5.000000000000000000e+01,5.261999999999999744e+01,1.699999999999999956e+00,5.700000000000000178e+00,1.839999999999999858e+01,2.630000000000000071e+01,2.100000000000000000e+01,3.100000000000000000e+01,6.770000000000000462e-01,3.000000000000000000e+01,5.300000000000000000e+01,5.659999999999999476e-01,1.500000000000000000e+01,5.200000000000000000e+01,2.879999999999999782e-01,2.000000000000000111e-01,1.699999999999999956e+00,2.950000000000000000e+01,3.834549999999999903e-01,9.390349999999999397e+01,5.000000000000000000e+00,2.018000000000000000e+03,5.136700000000000000e+04,1.657927780000000073e+00,1.054020000000000010e+02,1.012289999999999992e+02,1.676160000000000094e+00,9.101630000000000109e+01,-6.009349999999999969e-01,-2.737760000000000193e-01,-3.271589999999999776e-01,-1.487370000000000081e+00,1.711759999999999948e+01,-2.611720000000000041e+00,1.124349999999999961e+00,2.646999999999999909e-01,8.823999999999999622e-01,1.147100000000000009e+00,1.852899999999999991e+00,5.293999999999999817e-01,2.939999999999999905e-02,3.705900000000000194e+00,4.863050000000000317e+00
1.000000000000000000e+01,2.000000000000000000e+01,5.070000000000000284e+01,8.500000000000000000e+01,2.580000000000000071e+01,4.310000000000000142e+01,4.728999999999999915e+01,2.399999999999999911e+00,1.639999999999999858e+01,1.639999999999999858e+01,2.319999999999999929e+01,3.900000000000000000e+01,4.900000000000000000e+01,7.960000000000000409e-01,5.300000000000000000e+01,1.240000000000000000e+02,4.269999999999999907e-01,2.300000000000000000e+01,7.900000000000000000e+01,2.909999999999999809e-01,2.200000000000000178e+00,1.699999999999999956e+00,2.410000000000000142e+01,9.870529999999999582e-01,9.564239999999999498e+01,3.399999999999999911e+00,2.021000000000000000e+03,7.285600000000000000e+04,7.586206800000000472e-01,9.797830000000000439e+01,9.206650000000000489e+01,3.344079999999999941e+00,1.103709999999999951e+02,1.640969999999999929e-01,-1.890889999999999960e+00,2.054990000000000094e+00,-2.961409999999999876e-01,2.789999999999999858e+01,-1.481729999999999992e+00,1.185589999999999922e+00,5.000000000000000000e-01,4.049999999999999822e+00,4.549999999999999822e+00,2.200000000000000178e+00,8.499999999999999778e-01,5.500000000000000444e-01,1.069999999999999929e+01,8.169930000000000803e+00
1.100000000000000000e+01,2.800000000000000000e+01,5.660000000000000142e+01,1.092999999999999972e+02,2.450000000000000000e+01,5.070000000000000284e+01,5.600000000000000000e+01,6.700000000000000178e+00,1.130000000000000071e+01,1.150000000000000000e+01,1.630000000000000071e+01,8.300000000000000000e+01,1.010000000000000000e+02,8.219999999999999529e-01,1.030000000000000000e+02,2.050000000000000000e+02,5.020000000000000018e-01,2.500000000000000000e+01,7.200000000000000000e+01,3.469999999999999751e-01,9.000000000000000222e-01,1.699999999999999956e+00,3.650000000000000000e+01,3.140559999999999796e+00,1.215930000000000035e+02,4.099999999999999645e+00,2.020000000000000000e+03,7.031900000000000000e+04,7.199977499999999919e-01,9.739830000000000609e+01,9.652139999999999986e+01,2.669909999999999783e+00,1.228930000000000007e+02,2.836869999999999781e+00,3.283980000000000121e+00,-4.471140000000000114e-01,4.425130000000000230e+00,2.585709999999999908e+01,4.008219999999999672e+00,4.169030000000000236e-01,1.571399999999999908e+00,2.535699999999999843e+00,4.107099999999999973e+00,1.285700000000000065e+00,7.500000000000000000e-01,2.142999999999999905e-01,1.300000000000000000e+01,5.745599999999999596e+00
1.200000000000000000e+01,3.000000000000000000e+01,5.089999999999999858e+01,1.064000000000000057e+02,1.689999999999999858e+01,5.410000000000000142e+01,5.650999999999999801e+01,4.700000000000000178e+00,1.050000000000000000e+01,6.500000000000000000e+00,1.930000000000000071e+01,3.300000000000000000e+01,4.400000000000000000e+01,7.500000000000000000e-01,4.100000000000000000e+01,8.200000000000000000e+01,5.000000000000000000e-01,4.300000000000000000e+01,1.130000000000000000e+02,3.810000000000000053e-01,1.300000000000000044e+00,1.300000000000000044e+00,2.260000000000000142e+01,1.722199999999999953e+00,1.074389999999999930e+02,3.000000000000000000e+00,2.021000000000000000e+03,7.271600000000000000e+04,6.097168099999999979e-01,9.799699999999999989e+01,9.207330000000000325e+01,2.731419999999999959e+00,1.181260000000000048e+02,3.496210000000000040e+00,1.813539999999999930e+00,1.682670000000000110e+00,2.453669999999999796e+00,2.246669999999999945e+01,1.341939999999999911e+00,1.111730000000000107e+00,1.033300000000000107e+00,2.333299999999999930e+00,3.366699999999999804e+00,8.333000000000000407e-01,5.332999999999999963e-01,2.999999999999999889e-01,8.133300000000000196e+00,9.027039999999999509e+00
1.300000000000000000e+01,2.800000000000000000e+01,6.620000000000000284e+01,1.095000000000000000e+02,2.269999999999999929e+01,4.920000000000000284e+01,5.292000000000000171e+01,6.200000000000000178e+00,1.580000000000000071e+01,1.040000000000000036e+01,1.359999999999999964e+01,6.200000000000000000e+01,7.800000000000000000e+01,7.950000000000000400e-01,7.900000000000000000e+01,1.640000000000000000e+02,4.819999999999999840e-01,4.700000000000000000e+01,1.400000000000000000e+02,3.360000000000000209e-01,2.100000000000000089e+00,3.399999999999999911e+00,2.569999999999999929e+01,3.479229999999999823e+00,1.196440000000000055e+02,2.200000000000000178e+00,2.020000000000000000e+03,7.091000000000000000e+04,1.069805319999999949e+00,9.547669999999999391e+01,9.219620000000000459e+01,3.564599999999999991e+00,1.742199999999999989e+02,6.149189999999999934e+00,4.152709999999999901e+00,1.996469999999999967e+00,6.912919999999999732e+00,3.014290000000000092e+01,5.005379999999999718e+00,1.907540000000000013e+00,1.500000000000000000e+00,4.107099999999999973e+00,5.607099999999999973e+00,1.642900000000000027e+00,1.678600000000000092e+00,5.356999999999999540e-01,1.289289999999999914e+01,1.005070000000000086e+01
1.400000000000000000e+01,3.200000000000000000e+01,8.420000000000000284e+01,1.160000000000000000e+02,2.160000000000000142e+01,5.029999999999999716e+01,5.681000000000000227e+01,6.299999999999999822e+00,1.180000000000000071e+01,8.000000000000000000e+00,1.180000000000000071e+01,1.510000000000000000e+02,1.860000000000000000e+02,8.120000000000000551e-01,1.070000000000000000e+02,2.240000000000000000e+02,4.779999999999999805e-01,5.800000000000000000e+01,1.620000000000000000e+02,3.579999999999999849e-01,2.000000000000000000e+00,1.600000000000000089e+00,4.820000000000000284e+01,4.367869999999999919e+00,1.226290000000000049e+02,2.700000000000000178e+00,2.021000000000000000e+03,7.294400000000000000e+04,9.615384599999999837e-01,9.825130000000000052e+01,9.249120000000000630e+01,4.100550000000000139e+00,1.958789999999999907e+02,5.740649999999999586e+00,4.299719999999999764e+00,1.440930000000000044e+00,6.327090000000000103e+00,3.381250000000000000e+01,4.765600000000000058e+00,1.561490000000000045e+00,2.000000000000000000e+00,3.750000000000000000e+00,5.750000000000000000e+00,1.562500000000000000e+00,1.000000000000000000e+00,6.562000000000000055e-01,1.684380000000000166e+01,7.875130000000000408e+00
1.500000000000000000e+01,3.500000000000000000e+01,4.529999999999999716e+01,1.200999999999999943e+02,1.580000000000000071e+01,5.670000000000000284e+01,5.781000000000000227e+01,6.500000000000000000e+00,1.180000000000000071e+01,6.099999999999999645e+00,1.169999999999999929e+01,2.400000000000000000e+01,3.600000000000000000e+01,6.670000000000000373e-01,4.600000000000000000e+01,7.300000000000000000e+01,6.300000000000000044e-01,4.000000000000000000e+01,1.140000000000000000e+02,3.509999999999999787e-01,9.000000000000000222e-01,8.000000000000000444e-01,1.930000000000000071e+01,1.733340000000000103e+00,1.135639999999999930e+02,2.100000000000000089e+00,2.018000000000000000e+03,5.105000000000000000e+04,1.181832659999999979e+00,1.002780000000000058e+02,9.904070000000000107e+01,2.018120000000000136e+00,1.115300000000000011e+02,3.775549999999999962e+00,3.223259999999999792e+00,5.522869999999999724e-01,3.708810000000000162e+00,1.939999999999999858e+01,3.066019999999999968e+00,6.427869999999999973e-01,1.057099999999999929e+00,2.114300000000000068e+00,3.171400000000000219e+00,7.429000000000000048e-01,2.857000000000000095e-01,1.713999999999999968e-01,6.742899999999999672e+00,9.591390000000000526e+00
1.700000000000000000e+01,3.000000000000000000e+01,5.179999999999999716e+01,1.214000000000000057e+02,1.650000000000000000e+01,6.289999999999999858e+01,6.448999999999999488e+01,3.100000000000000089e+00,1.080000000000000071e+01,7.299999999999999822e+00,1.169999999999999929e+01,3.700000000000000000e+01,5.100000000000000000e+01,7.249999999999999778e-01,2.000000000000000000e+01,3.800000000000000000e+01,5.260000000000000231e-01,6.300000000000000000e+01,1.440000000000000000e+02,4.380000000000000004e-01,2.500000000000000000e+00,1.100000000000000089e+00,2.800000000000000000e+01,2.082059999999999800e+00,1.164419999999999931e+02,2.700000000000000178e+00,2.019000000000000000e+03,6.567500000000000000e+04,1.000000000000000000e+00,1.088569999999999993e+02,1.119639999999999986e+02,1.256739999999999968e+00,1.088419999999999987e+02,1.435899999999999954e+00,3.099520000000000053e+00,-1.663620000000000099e+00,3.576150000000000162e+00,2.065619999999999834e+01,4.432210000000000427e+00,-8.560640000000000471e-01,5.625000000000000000e-01,2.000000000000000000e+00,2.562500000000000000e+00,6.875000000000000000e-01,4.687999999999999945e-01,5.000000000000000000e-01,8.406200000000000117e+00,1.265980000000000061e+01
1.800000000000000000e+01,2.900000000000000000e+01,4.089999999999999858e+01,8.650000000000000000e+01,1.980000000000000071e+01,4.250000000000000000e+01,4.460000000000000142e+01,1.899999999999999911e+00,1.090000000000000036e+01,7.500000000000000000e+00,1.910000000000000142e+01,1.900000000000000000e+01,2.900000000000000000e+01,6.550000000000000266e-01,3.500000000000000000e+01,8.000000000000000000e+01,4.380000000000000004e-01,2.200000000000000000e+01,8.000000000000000000e+01,2.750000000000000222e-01,4.000000000000000222e-01,2.000000000000000000e+00,1.810000000000000142e+01,2.880920000000000147e-01,9.009340000000000259e+01,4.099999999999999645e+00,2.020000000000000000e+03,7.099300000000000000e+04,6.250679799999999675e-01,1.006389999999999958e+02,9.494759999999999422e+01,1.963729999999999976e+00,8.643569999999999709e+01,-1.203740000000000032e+00,-1.250839999999999952e+00,4.710389999999999716e-02,-1.873410000000000020e+00,1.762069999999999936e+01,-2.849580000000000002e+00,9.761609999999999454e-01,2.758999999999999786e-01,1.620700000000000029e+00,1.896600000000000064e+00,6.896999999999999797e-01,5.862000000000000544e-01,6.900000000000000577e-02,5.344800000000000217e+00,9.471980000000000288e+00
1.900000000000000000e+01,2.700000000000000000e+01,3.650000000000000000e+01,9.970000000000000284e+01,1.319999999999999929e+01,5.460000000000000142e+01,5.610000000000000142e+01,7.099999999999999645e+00,1.580000000000000071e+01,4.299999999999999822e+00,2.330000000000000071e+01,1.400000000000000000e+01,2.200000000000000000e+01,6.360000000000000098e-01,3.100000000000000000e+01,5.200000000000000000e+01,5.959999999999999742e-01,7.000000000000000000e+00,2.400000000000000000e+01,2.919999999999999818e-01,6.799999999999999822e+00,1.899999999999999911e+00,2.889999999999999858e+01,5.539009999999999767e-01,9.485519999999999641e+01,4.700000000000000178e+00,2.020000000000000000e+03,7.190500000000000000e+04,4.347928400000000138e-01,9.213760000000000616e+01,8.784449999999999648e+01,2.299440000000000150e+00,9.499819999999999709e+01,5.047299999999999898e+00,-8.721780000000000088e-01,5.919480000000000075e+00,3.566310000000000091e+00,1.677779999999999916e+01,-5.970379999999999576e-01,4.163350000000000328e+00,1.000000000000000000e+00,2.222199999999999953e+00,3.222199999999999953e+00,3.704000000000000070e-01,5.184999999999999609e-01,1.111099999999999977e+00,3.592600000000000016e+00,3.207790000000000141e+00
2.000000000000000000e+01,3.300000000000000000e+01,5.950000000000000000e+01,9.570000000000000284e+01,1.910000000000000142e+01,4.810000000000000142e+01,5.154999999999999716e+01,6.900000000000000355e+00,1.530000000000000071e+01,7.500000000000000000e+00,1.769999999999999929e+01,4.400000000000000000e+01,6.000000000000000000e+01,7.329999999999999849e-01,5.000000000000000000e+01,1.170000000000000000e+02,4.269999999999999907e-01,3.500000000000000000e+01,9.600000000000000000e+01,3.649999999999999911e-01,2.600000000000000089e+00,1.800000000000000044e+00,2.819999999999999929e+01,7.022059999999999969e-01,9.542919999999999447e+01,4.400000000000000355e+00,2.017000000000000000e+03,4.531300000000000000e+04,5.682142100000000529e-01,1.038149999999999977e+02,1.026850000000000023e+02,2.169519999999999893e+00,1.436129999999999995e+02,-2.648059999999999858e-01,-1.299180000000000001e+00,1.034380000000000077e+00,-5.605630000000000335e-01,2.400000000000000000e+01,-8.983560000000000434e-01,3.377930000000000099e-01,1.424199999999999910e+00,3.090899999999999981e+00,4.515200000000000102e+00,7.576000000000000512e-01,6.969999999999999529e-01,5.151999999999999913e-01,7.545499999999999652e+00,7.367720000000000269e+00
2.100000000000000000e+01,3.000000000000000000e+01,6.389999999999999858e+01,1.110000000000000000e+02,2.219999999999999929e+01,4.979999999999999716e+01,5.603999999999999915e+01,1.199999999999999956e+00,8.400000000000000355e+00,1.190000000000000036e+01,1.300000000000000000e+01,8.700000000000000000e+01,1.010000000000000000e+02,8.609999999999999876e-01,5.500000000000000000e+01,1.410000000000000000e+02,3.900000000000000133e-01,5.200000000000000000e+01,1.260000000000000000e+02,4.129999999999999782e-01,0.000000000000000000e+00,1.199999999999999956e+00,3.779999999999999716e+01,2.048470000000000013e+00,1.107729999999999961e+02,2.500000000000000000e+00,2.014000000000000000e+03,2.933900000000000000e+04,1.105234030000000089e+00,1.099159999999999968e+02,1.127810000000000059e+02,1.499530000000000030e+00,1.078979999999999961e+02,-1.843879999999999963e+00,1.354070000000000107e+00,-3.197950000000000070e+00,-1.123500000000000054e-01,2.610000000000000142e+01,1.799900000000000055e+00,-1.912250000000000005e+00,2.666999999999999926e-01,1.699999999999999956e+00,1.966699999999999893e+00,1.399999999999999911e+00,5.332999999999999963e-01,0.000000000000000000e+00,1.176670000000000016e+01,9.573760000000000048e+00
2.200000000000000000e+01,3.000000000000000000e+01,6.529999999999999716e+01,9.029999999999999716e+01,2.139999999999999858e+01,4.000000000000000000e+01,4.624000000000000199e+01,4.599999999999999645e+00,1.319999999999999929e+01,1.059999999999999964e+01,2.160000000000000142e+01,7.500000000000000000e+01,1.070000000000000000e+02,7.009999999999999565e-01,4.700000000000000000e+01,1.410000000000000000e+02,3.330000000000000182e-01,2.900000000000000000e+01,8.500000000000000000e+01,3.410000000000000253e-01,2.000000000000000111e-01,1.899999999999999911e+00,4.729999999999999716e+01,9.102390000000000203e-01,9.544700000000000273e+01,3.000000000000000000e+00,2.015000000000000000e+03,3.538900000000000000e+04,6.507897499999999447e-01,1.066440000000000055e+02,1.044860000000000042e+02,2.076700000000000212e+00,1.274170000000000016e+02,-1.026799999999999935e+00,-2.112150000000000138e-01,-8.155869999999999509e-01,-1.539800000000000058e+00,2.619350000000000023e+01,-4.128129999999999855e-01,-1.126989999999999936e+00,1.032299999999999995e+00,2.838699999999999779e+00,3.870999999999999996e+00,1.322599999999999998e+00,8.064999999999999947e-01,3.230000000000000232e-02,8.709699999999999775e+00,6.559059999999999668e+00
2.400000000000000000e+01,1.500000000000000000e+01,4.420000000000000284e+01,9.920000000000000284e+01,2.430000000000000071e+01,4.829999999999999716e+01,5.293999999999999773e+01,2.399999999999999911e+00,1.619999999999999929e+01,9.800000000000000711e+00,1.319999999999999929e+01,4.400000000000000000e+01,5.500000000000000000e+01,8.000000000000000444e-01,5.800000000000000000e+01,1.170000000000000000e+02,4.959999999999999964e-01,1.800000000000000000e+01,5.900000000000000000e+01,3.049999999999999933e-01,1.899999999999999911e+00,2.700000000000000178e+00,3.130000000000000071e+01,2.480100000000000193e+00,1.094939999999999998e+02,4.299999999999999822e+00,2.021000000000000000e+03,7.275800000000000000e+04,8.077078399999999547e-01,1.030240000000000009e+02,9.674460000000000548e+01,3.121960000000000068e+00,9.307640000000000668e+01,2.538640000000000008e+00,1.342610000000000081e+00,1.196029999999999927e+00,3.370130000000000070e+00,2.973329999999999984e+01,2.146860000000000213e+00,1.223279999999999923e+00,6.666999999999999593e-01,4.066699999999999982e+00,4.733299999999999841e+00,1.399999999999999911e+00,1.466699999999999893e+00,5.332999999999999963e-01,1.426670000000000016e+01,7.285669999999999646e+00
2.500000000000000000e+01,3.600000000000000000e+01,6.790000000000000568e+01,9.359999999999999432e+01,1.819999999999999929e+01,4.820000000000000284e+01,4.957999999999999829e+01,2.000000000000000000e+00,7.599999999999999645e+00,1.269999999999999929e+01,2.160000000000000142e+01,3.500000000000000000e+01,5.800000000000000000e+01,6.029999999999999805e-01,5.200000000000000000e+01,1.170000000000000000e+02,4.440000000000000058e-01,5.400000000000000000e+01,1.590000000000000000e+02,3.400000000000000244e-01,6.999999999999999556e-01,1.300000000000000044e+00,2.100000000000000000e+01,9.656810000000000116e-01,9.770420000000000016e+01,3.399999999999999911e+00,2.019000000000000000e+03,6.558000000000000000e+04,1.043460110000000052e+00,1.035979999999999990e+02,9.595040000000000191e+01,3.158129999999999882e+00,1.562719999999999914e+02,1.748629999999999907e+00,8.967100000000000071e-01,8.519210000000000393e-01,4.827449999999999797e-01,2.744440000000000168e+01,-7.388559999999999572e-01,1.221600000000000019e+00,4.722000000000000086e-01,2.000000000000000000e+00,2.472199999999999953e+00,2.000000000000000000e+00,6.389000000000000234e-01,1.666999999999999871e-01,8.361100000000000421e+00,9.101240000000000663e+00
2.800000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,1.060999999999999943e+02,2.619999999999999929e+01,5.110000000000000142e+01,5.700999999999999801e+01,4.599999999999999645e+00,1.090000000000000036e+01,2.410000000000000142e+01,2.060000000000000142e+01,8.100000000000000000e+01,1.000000000000000000e+02,8.100000000000000533e-01,8.600000000000000000e+01,1.810000000000000000e+02,4.749999999999999778e-01,2.000000000000000000e+01,4.600000000000000000e+01,4.349999999999999978e-01,2.200000000000000178e+00,2.700000000000000178e+00,4.410000000000000142e+01,3.109729999999999883e+00,1.198299999999999983e+02,3.100000000000000089e+00,2.021000000000000000e+03,7.327500000000000000e+04,1.216666650000000072e+00,9.307049999999999557e+01,8.861029999999999518e+01,3.475859999999999950e+00,1.269899999999999949e+02,4.938209999999999766e+00,2.238129999999999953e+00,2.700079999999999814e+00,5.807629999999999626e+00,2.592000000000000171e+01,3.155679999999999819e+00,2.651949999999999807e+00,1.040000000000000036e+00,2.479999999999999982e+00,3.520000000000000018e+00,2.919999999999999929e+00,1.199999999999999956e+00,4.799999999999999822e-01,1.251999999999999957e+01,4.137450000000000294e+00
